date,vente
2020-05-12,1043.7
2020-05-11,1044.0
2020-05-10,1259.5
2020-05-09,986.95
2020-05-08,2144.63
2020-05-07,1421.64
2020-05-06,475.31
2020-05-05,779.26
2020-05-04,1097.85
2020-05-03,1501.21
2020-05-02,984.35
2020-05-01,1456.39
2020-04-30,1155.93
2020-04-29,893.1
2020-04-28,704.2
2020-04-27,545.75
2020-04-26,778.75
2020-04-25,753.56
2020-04-24,1328.18
2020-04-23,712.5
2020-04-22,438.15
2020-04-21,435.75
2020-04-20,745.65
2020-04-19,1368.95
2020-04-18,672.25
2020-04-17,891.5
2020-04-16,554.25
2020-04-15,1292.7
2020-04-14,1799.95
2020-04-13,0.0
2020-04-12,923.5
2020-04-11,655.5
2020-04-10,787.75
2020-04-09,854.4
2020-04-08,788.6
2020-04-07,420.73
2020-04-06,556.76
2020-04-05,820.6
2020-04-04,827.94
2020-04-03,625.05
2020-04-02,498.18
2020-04-01,777.2
2020-03-31,612.74
2020-03-30,1205.87
2020-03-29,754.81
2020-03-28,1233.79
2020-03-27,980.38
2020-03-26,682.78
2020-03-25,1371.0
2020-03-24,1053.0
2020-03-23,634.5
2020-03-22,563.48
2020-03-21,620.0
2020-03-20,4225.98
2020-03-19,4231.3
2020-03-18,4577.17
2020-03-17,4240.02
2020-03-16,4906.39
2020-03-15,4095.01
2020-03-14,5777.24
2020-03-13,10167.49
2020-03-12,16405.05
2020-03-11,15742.21
2020-03-10,13974.17
2020-03-09,8222.9
2020-03-08,8170.13
2020-03-07,23222.7
2020-03-06,19917.05
2020-03-05,20578.58
2020-03-04,16784.35
2020-03-03,13307.17
2020-03-02,10646.65
2020-03-01,16130.69
2020-02-29,32053.89
2020-02-28,28463.01
2020-02-27,21041.04
2020-02-26,17980.06
2020-02-25,15412.97
2020-02-24,9974.41
2020-02-23,12718.67
2020-02-22,23654.63
2020-02-21,25838.21
2020-02-20,22658.05
2020-02-19,16626.97
2020-02-18,14383.6
2020-02-17,7002.97
2020-02-16,11237.18
2020-02-15,19980.52
2020-02-14,21515.75
2020-02-13,18712.98
2020-02-12,17914.58
2020-02-11,14272.94
2020-02-10,12768.89
2020-02-09,9909.1
2020-02-08,23526.43
2020-02-07,20123.69
2020-02-06,18915.16
2020-02-05,18106.05
2020-02-04,15602.38
2020-02-03,5483.28
2020-02-02,18517.34
2020-02-01,13976.97
2020-01-31,21222.53
2020-01-30,19363.89
2020-01-29,15199.27
2020-01-28,10720.28
2020-01-27,7085.35
2020-01-26,7788.77
2020-01-25,18966.99
2020-01-24,21453.99
2020-01-23,16447.85
2020-01-22,16957.85
2020-01-21,12889.51
2020-01-20,10046.5
2020-01-19,11986.36
2020-01-18,21406.39
2020-01-17,22755.78
2020-01-16,19965.29
2020-01-15,16684.29
2020-01-14,12303.45
2020-01-13,10404.76
2020-01-12,10763.42
2020-01-11,18284.86
2020-01-10,21887.06
2020-01-09,17880.38
2020-01-08,10866.0
2020-01-07,8131.63
2020-01-06,8448.54
2020-01-05,10431.86
2020-01-04,22761.01
2020-01-03,12080.74
2020-01-02,15542.76
2020-01-01,0.0
2019-12-31,15495.5
2019-12-30,15731.11
2019-12-29,17288.94
2019-12-28,23660.06
2019-12-27,18514.35
2019-12-26,15713.9
2019-12-25,0.0
2019-12-24,5845.75
2019-12-23,15236.66
2019-12-22,14399.69
2019-12-21,19756.86
2019-12-20,22417.61
2019-12-19,23063.73
2019-12-18,18912.74
2019-12-17,12931.36
2019-12-16,10184.55
2019-12-15,10899.22
2019-12-14,22163.92
2019-12-13,21578.29
2019-12-12,19849.08
2019-12-11,20177.51
2019-12-10,13445.04
2019-12-09,7654.18
2019-12-08,8120.23
2019-12-07,21638.99
2019-12-06,22421.33
2019-12-05,21517.41
2019-12-04,16816.01
2019-12-03,15529.5
2019-12-02,8131.22
2019-12-01,9852.49
2019-11-30,19515.68
2019-11-29,23671.75
2019-11-28,21368.77
2019-11-27,13800.5
2019-11-26,19429.25
2019-11-25,16912.0
2019-11-24,13139.62
2019-11-23,24471.01
2019-11-22,22018.06
2019-11-21,19089.29
2019-11-20,16980.89
2019-11-19,15881.19
2019-11-18,12594.75
2019-11-17,10163.21
2019-11-16,21071.62
2019-11-15,25800.39
2019-11-14,23001.25
2019-11-13,17162.56
2019-11-12,14039.23
2019-11-11,7575.54
2019-11-10,13694.07
2019-11-09,19510.22
2019-11-08,20338.44
2019-11-07,20425.42
2019-11-06,17258.94
2019-11-05,15417.83
2019-11-04,2164.53
2019-11-03,11762.3
2019-11-02,19867.67
2019-11-01,20892.01
2019-10-31,18985.05
2019-10-30,21431.92
2019-10-29,15823.45
2019-10-28,9156.09
2019-10-27,13423.87
2019-10-26,20451.32
2019-10-25,22913.98
2019-10-24,19128.55
2019-10-23,18037.08
2019-10-22,14996.71
2019-10-21,9222.78
2019-10-20,15808.72
2019-10-19,14793.58
2019-10-18,22158.7
2019-10-17,20962.97
2019-10-16,14991.71
2019-10-15,13547.82
2019-10-14,4576.28
2019-10-13,11318.62
2019-10-12,16505.04
2019-10-11,18349.52
2019-10-10,21768.22
2019-10-09,21522.57
2019-10-08,14464.9
2019-10-07,16356.55
2019-10-06,11976.8
2019-10-05,21738.42
2019-10-04,21430.15
2019-10-03,18767.13
2019-10-02,16160.33
2019-10-01,12545.23
2019-09-30,5457.61
2019-09-29,11818.48
2019-09-28,18737.14
2019-09-27,26396.99
2019-09-26,21133.52
2019-09-25,16805.79
2019-09-24,11698.38
2019-09-23,10078.56
2019-09-22,23543.0
2019-09-21,28120.96
2019-09-20,28432.52
2019-09-19,20496.29
2019-09-18,17224.65
2019-09-17,14211.31
2019-09-16,10304.4
2019-09-15,14788.79
2019-09-14,16226.09
2019-09-13,19817.53
2019-09-12,22846.77
2019-09-11,18443.05
2019-09-10,13363.68
2019-09-09,9495.1
2019-09-08,15013.67
2019-09-07,18399.03
2019-09-06,23563.88
2019-09-05,22551.16
2019-09-04,11963.78
2019-09-03,11029.23
2019-09-02,3251.5
2019-09-01,11969.75
2019-08-31,14230.14
2019-08-30,17976.58
2019-08-29,18966.97
2019-08-28,15881.86
2019-08-27,10651.94
2019-08-26,10563.67
2019-08-25,8794.28
2019-08-24,21882.7
2019-08-23,16941.21
2019-08-22,19175.81
2019-08-21,18550.8
2019-08-20,16344.18
2019-08-19,11422.53
2019-08-18,13647.84
2019-08-17,23273.42
2019-08-16,22023.88
2019-08-15,20454.36
2019-08-14,13897.61
2019-08-13,11071.02
2019-08-12,10812.4
2019-08-11,13673.71
2019-08-10,24005.07
2019-08-09,27359.21
2019-08-08,23476.86
2019-08-07,19912.09
2019-08-06,14326.39
2019-08-05,11310.05
2019-08-04,10499.31
2019-08-03,14264.6
2019-08-02,20994.5
2019-08-01,18258.36
2019-07-31,13984.14
2019-07-30,13313.45
2019-07-29,7765.59
2019-07-28,15751.39
2019-07-27,28722.09
2019-07-26,31310.96
2019-07-25,30173.84
2019-07-24,25887.15
2019-07-23,18168.16
2019-07-22,14362.65
2019-07-21,18117.08
2019-07-20,28129.86
2019-07-19,32347.77
2019-07-18,29888.39
2019-07-17,24908.42
2019-07-16,19152.36
2019-07-15,13188.25
2019-07-14,14938.86
2019-07-13,22162.16
2019-07-12,21472.16
2019-07-11,21314.72
2019-07-10,19789.59
2019-07-09,13869.78
2019-07-08,11442.1
2019-07-07,20509.72
2019-07-06,37556.59
2019-07-05,36912.95
2019-07-04,32137.62
2019-07-03,28637.33
2019-07-02,26598.61
2019-07-01,22759.41
2019-06-30,26682.66
2019-06-29,31304.78
2019-06-28,36808.28
2019-06-27,35199.3
2019-06-26,17136.98
2019-06-25,9121.63
2019-06-24,11525.62
2019-06-23,14251.13
2019-06-22,30679.77
2019-06-21,30142.9
2019-06-20,24778.5
2019-06-19,26091.27
2019-06-18,20499.05
2019-06-17,17193.49
2019-06-16,16798.13
2019-06-15,19723.46
2019-06-14,27680.96
2019-06-13,25138.7
2019-06-12,25201.23
2019-06-11,14064.42
2019-06-10,24613.47
2019-06-09,24396.42
2019-06-08,33096.71
2019-06-07,32810.66
2019-06-06,29778.52
2019-06-05,23240.7
2019-06-04,15067.7
2019-06-03,13977.55
2019-06-02,12590.77
2019-06-01,29054.33
2019-05-31,23734.18
2019-05-30,27705.64
2019-05-29,22001.3
2019-05-28,14656.69
2019-05-27,15644.1
2019-05-26,14606.59
2019-05-25,25581.04
2019-05-24,22197.22
2019-05-23,24133.8
2019-05-22,18635.24
2019-05-21,16616.11
2019-05-20,10534.12
2019-05-19,17704.88
2019-05-18,21040.22
2019-05-17,26657.64
2019-05-16,24521.32
2019-05-15,20871.42
2019-05-14,14899.94
2019-05-13,13181.92
2019-05-12,11823.16
2019-05-11,17905.54
2019-05-10,21307.79
2019-05-09,24400.27
2019-05-08,19008.49
2019-05-07,20445.58
2019-05-06,14067.7
2019-05-05,12994.62
2019-05-04,26976.56
2019-05-03,22262.33
2019-05-02,20875.23
2019-05-01,20016.58
2019-04-30,16771.07
2019-04-29,12382.86
2019-04-28,12109.29
2019-04-27,21084.96
2019-04-26,24671.44
2019-04-25,21632.79
2019-04-24,17874.7
2019-04-23,13839.46
2019-04-22,10190.11
2019-04-21,10942.69
2019-04-20,16448.44
2019-04-19,18278.7
2019-04-18,23105.01
2019-04-17,17916.14
2019-04-16,17725.68
2019-04-15,16623.65
2019-04-14,10516.12
2019-04-13,24562.64
2019-04-12,26011.5
2019-04-11,21354.4
2019-04-10,19495.68
2019-04-09,15243.66
2019-04-08,9209.85
2019-04-07,8336.82
2019-04-06,21237.93
2019-04-05,23905.89
2019-04-04,21504.97
2019-04-03,16088.43
2019-04-02,17112.91
2019-04-01,0.0
2019-03-31,7348.63
2019-03-30,18213.08
2019-03-29,24208.1
2019-03-28,22484.46
2019-03-27,17541.77
2019-03-26,16403.31
2019-03-25,10092.56
2019-03-24,13597.65
2019-03-23,18122.32
2019-03-22,21264.77
2019-03-21,19861.91
2019-03-20,15420.42
2019-03-19,11602.38
2019-03-18,8242.05
2019-03-17,7382.56
2019-03-16,19877.98
2019-03-15,23003.57
2019-03-14,18192.62
2019-03-13,14419.15
2019-03-12,17774.58
2019-03-11,9420.04
2019-03-10,8136.34
2019-03-09,15687.33
2019-03-08,18289.16
2019-03-07,17198.96
2019-03-06,15246.66
2019-03-05,12157.94
2019-03-04,8959.62
2019-03-03,13472.27
2019-03-02,30607.78
2019-03-01,25889.74
2019-02-28,23455.33
2019-02-27,19196.02
2019-02-26,12601.89
2019-02-25,9116.76
2019-02-24,9327.63
2019-02-23,24669.62
2019-02-22,28504.47
2019-02-21,20141.72
2019-02-20,15404.69
2019-02-19,14905.1
2019-02-18,8288.04
2019-02-17,11375.11
2019-02-16,23271.27
2019-02-15,21083.77
2019-02-14,23075.31
2019-02-13,15677.72
2019-02-12,14974.43
2019-02-11,9627.25
2019-02-10,7763.88
2019-02-09,21874.46
2019-02-08,22270.89
2019-02-07,20219.58
2019-02-06,16270.35
2019-02-05,12182.09
2019-02-04,7149.89
2019-02-03,21503.96
2019-02-02,18149.07
2019-02-01,19810.53
2019-01-31,20127.76
2019-01-30,12336.89
2019-01-29,10993.87
2019-01-28,4639.03
2019-01-27,7876.12
2019-01-26,19248.1
2019-01-25,22841.59
2019-01-24,17472.76
2019-01-23,16779.32
2019-01-22,14076.13
2019-01-21,8127.72
2019-01-20,15480.16
2019-01-19,19503.94
2019-01-18,25252.55
2019-01-17,18740.71
2019-01-16,15692.77
2019-01-15,13287.72
2019-01-14,10955.6
2019-01-13,8569.77
2019-01-12,18830.72
2019-01-11,18944.15
2019-01-10,15657.11
2019-01-09,12253.84
2019-01-08,10744.03
2019-01-07,8165.34
2019-01-06,7034.01
2019-01-05,16897.9
2019-01-04,12143.36
2019-01-03,13457.31
2019-01-02,9642.11
2019-01-01,0.0
2018-12-31,17366.34
2018-12-30,17512.79
2018-12-29,23793.76
2018-12-28,18630.41
2018-12-27,15473.76
2018-12-26,11788.95
2018-12-25,0.0
2018-12-24,2712.64
2018-12-23,15021.14
2018-12-22,16209.34
2018-12-21,21087.7
2018-12-20,23991.61
2018-12-19,20036.8
2018-12-18,15305.43
2018-12-17,14056.79
2018-12-16,13586.43
2018-12-15,21595.02
2018-12-14,24862.1
2018-12-13,21186.02
2018-12-12,18806.45
2018-12-11,12679.64
2018-12-10,9919.99
2018-12-09,10901.12
2018-12-08,18682.36
2018-12-07,21343.45
2018-12-06,18499.48
2018-12-05,18320.08
2018-12-04,14082.2
2018-12-03,10215.08
2018-12-02,8524.88
2018-12-01,21346.59
2018-11-30,22959.19
2018-11-29,17490.03
2018-11-28,16168.98
2018-11-27,16774.67
2018-11-26,7942.38
2018-11-25,11745.89
2018-11-24,22152.13
2018-11-23,23428.89
2018-11-22,20155.26
2018-11-21,15297.38
2018-11-20,9739.53
2018-11-19,10212.33
2018-11-18,11730.63
2018-11-17,18534.68
2018-11-16,19974.54
2018-11-15,20615.12
2018-11-14,17177.59
2018-11-13,17313.56
2018-11-12,7616.43
2018-11-11,9982.0
2018-11-10,18847.39
2018-11-09,25152.78
2018-11-08,20522.74
2018-11-07,16377.16
2018-11-06,13772.03
2018-11-05,9195.91
2018-11-04,10390.22
2018-11-03,19564.99
2018-11-02,21971.75
2018-11-01,20552.59
2018-10-31,14264.33
2018-10-30,16939.85
2018-10-29,9818.77
2018-10-28,11584.48
2018-10-27,20834.68
2018-10-26,22716.28
2018-10-25,20870.74
2018-10-24,17011.45
2018-10-23,16253.33
2018-10-22,6154.96
2018-10-21,13275.73
2018-10-20,16003.95
2018-10-19,19394.23
2018-10-18,17802.89
2018-10-17,18389.29
2018-10-16,15762.56
2018-10-15,9497.25
2018-10-14,10573.87
2018-10-13,18843.99
2018-10-12,21949.18
2018-10-11,21346.71
2018-10-10,16821.81
2018-10-09,13178.35
2018-10-08,6957.05
2018-10-07,11569.23
2018-10-06,21635.39
2018-10-05,17181.42
2018-10-04,22051.55
2018-10-03,18540.03
2018-10-02,13186.2
2018-10-01,6985.5
2018-09-30,8951.72
2018-09-29,14699.84
2018-09-28,21553.55
2018-09-27,17888.97
2018-09-26,17325.79
2018-09-25,12552.62
2018-09-24,8288.02
2018-09-23,16315.39
2018-09-22,19714.53
2018-09-21,22545.44
2018-09-20,19867.79
2018-09-19,16948.13
2018-09-18,13181.96
2018-09-17,10895.62
2018-09-16,12118.23
2018-09-15,22381.16
2018-09-14,22502.52
2018-09-13,19548.08
2018-09-12,17742.98
2018-09-11,14558.69
2018-09-10,9165.76
2018-09-09,12727.76
2018-09-08,20291.99
2018-09-07,15821.95
2018-09-06,18495.69
2018-09-05,13732.5
2018-09-04,8798.28
2018-09-03,8322.65
2018-09-02,13007.46
2018-09-01,21066.08
2018-08-31,19498.07
2018-08-30,15834.08
2018-08-29,15370.42
2018-08-28,12953.59
2018-08-27,9037.57
2018-08-26,10268.13
2018-08-25,17940.02
2018-08-24,22533.67
2018-08-23,18594.99
2018-08-22,14890.39
2018-08-21,11212.8
2018-08-20,11359.1
2018-08-19,12315.59
2018-08-18,16619.08
2018-08-17,14294.05
2018-08-16,16417.4
2018-08-15,13494.85
2018-08-14,13491.7
2018-08-13,9886.72
2018-08-12,10350.66
2018-08-11,16137.77
2018-08-10,17512.23
2018-08-09,17610.59
2018-08-08,15885.79
2018-08-07,13763.17
2018-08-06,11046.86
2018-08-05,9811.05
2018-08-04,19745.24
2018-08-03,22521.0
2018-08-02,20045.3
2018-08-01,15894.73
2018-07-31,11210.3
2018-07-30,9894.84
2018-07-29,12447.71
2018-07-28,26357.01
2018-07-27,28473.35
2018-07-26,28986.66
2018-07-25,21000.04
2018-07-24,13633.06
2018-07-23,14491.54
2018-07-22,20215.44
2018-07-21,25724.53
2018-07-20,29828.91
2018-07-19,29180.18
2018-07-18,20351.46
2018-07-17,17091.23
2018-07-16,10445.92
2018-07-15,17559.68
2018-07-14,19938.67
2018-07-13,20879.43
2018-07-12,21163.96
2018-07-11,19533.45
2018-07-10,17631.48
2018-07-09,8527.73
2018-07-08,9892.57
2018-07-07,39766.27
2018-07-06,39022.58
2018-07-05,28664.18
2018-07-04,27660.88
2018-07-03,24959.52
2018-07-02,26483.48
2018-07-01,30277.97
2018-06-30,35498.11
2018-06-29,35270.07
2018-06-28,30192.55
2018-06-27,17101.03
2018-06-26,13330.52
2018-06-25,12809.72
2018-06-24,20326.16
2018-06-23,28682.43
2018-06-22,27347.37
2018-06-21,25486.31
2018-06-20,21615.57
2018-06-19,15901.51
2018-06-18,12554.2
2018-06-17,18839.49
2018-06-16,30351.36
2018-06-15,36817.98
2018-06-14,23536.74
2018-06-13,22313.69
2018-06-12,22681.03
2018-06-11,16888.87
2018-06-10,20185.96
2018-06-09,34092.19
2018-06-08,32969.39
2018-06-07,25595.85
2018-06-06,19859.0
2018-06-05,10006.51
2018-06-04,10446.8
2018-06-03,14623.07
2018-06-02,22035.58
2018-06-01,23670.72
2018-05-31,23968.68
2018-05-30,17433.16
2018-05-29,16167.57
2018-05-28,15993.55
2018-05-27,15987.28
2018-05-26,24753.53
2018-05-25,21973.1
2018-05-24,19116.96
2018-05-23,20380.36
2018-05-22,11552.87
2018-05-21,9853.7
2018-05-20,16109.9
2018-05-19,22221.12
2018-05-18,18183.11
2018-05-17,19400.98
2018-05-16,18692.58
2018-05-15,16152.55
2018-05-14,12322.0
2018-05-13,10592.12
2018-05-12,18216.79
2018-05-11,21777.77
2018-05-10,24732.14
2018-05-09,19195.81
2018-05-08,14277.9
2018-05-07,13138.53
2018-05-06,12630.89
2018-05-05,19846.66
2018-05-04,22431.42
2018-05-03,20874.53
2018-05-02,21203.23
2018-05-01,17035.59
2018-04-30,9670.66
2018-04-29,5747.82
2018-04-28,16972.01
2018-04-27,20488.28
2018-04-26,19630.81
2018-04-25,17439.23
2018-04-24,15277.27
2018-04-23,9555.2
2018-04-22,7355.64
2018-04-21,16302.75
2018-04-20,21127.75
2018-04-19,18727.35
2018-04-18,14128.13
2018-04-17,11697.92
2018-04-16,8962.04
2018-04-15,6514.02
2018-04-14,16006.14
2018-04-13,21397.61
2018-04-12,17493.11
2018-04-11,13441.38
2018-04-10,10811.85
2018-04-09,7452.67
2018-04-08,5594.55
2018-04-07,15690.35
2018-04-06,19538.3
2018-04-05,15027.47
2018-04-04,12264.07
2018-04-03,8429.36
2018-04-02,7983.26
2018-04-01,6793.92
2018-03-31,14636.17
2018-03-30,12897.8
2018-03-29,19887.62
2018-03-28,14967.96
2018-03-27,10825.25
2018-03-26,11643.56
2018-03-25,9623.64
2018-03-24,16828.93
2018-03-23,23151.47
2018-03-22,18637.87
2018-03-21,17477.53
2018-03-20,13877.16
2018-03-19,9127.55
2018-03-18,9309.23
2018-03-17,18546.68
2018-03-16,21754.47
2018-03-15,20326.03
2018-03-14,16861.19
2018-03-13,12786.78
2018-03-12,8841.96
2018-03-11,6705.45
2018-03-10,11694.78
2018-03-09,0.0
2018-03-08,0.0
2018-03-07,17671.71
2018-03-06,13801.5
2018-03-05,10150.52
2018-03-04,11044.17
2018-03-03,30780.9
2018-03-02,23498.07
2018-03-01,19139.63
2018-02-28,16700.76
2018-02-27,13317.44
2018-02-26,7054.46
2018-02-25,10805.97
2018-02-24,23983.35
2018-02-23,20474.04
2018-02-22,20377.72
2018-02-21,16263.25
2018-02-20,13892.4
2018-02-19,7051.52
2018-02-18,13509.58
2018-02-17,18121.35
2018-02-16,21988.9
2018-02-15,18436.92
2018-02-14,14929.53
2018-02-13,14933.07
2018-02-12,7651.4
2018-02-11,10949.39
2018-02-10,18269.5
2018-02-09,18965.61
2018-02-08,17873.17
2018-02-07,15936.24
2018-02-06,10455.92
2018-02-05,7328.5
2018-02-04,13024.11
2018-02-03,13586.72
2018-02-02,17437.83
2018-02-01,17576.44
2018-01-31,12604.17
2018-01-30,16083.45
2018-01-29,11458.85
2018-01-28,8546.9
2018-01-27,15467.0
2018-01-26,23858.63
2018-01-25,18326.39
2018-01-24,16324.44
2018-01-23,9966.38
2018-01-22,7125.34
2018-01-21,10810.73
2018-01-20,19750.58
2018-01-19,19675.02
2018-01-18,16021.93
2018-01-17,16708.99
2018-01-16,9239.99
2018-01-15,6919.67
2018-01-14,6504.25
2018-01-13,18452.2
2018-01-12,20643.74
2018-01-11,20410.78
2018-01-10,14182.95
2018-01-09,13898.08
2018-01-08,11876.95
2018-01-07,6198.69
2018-01-06,17826.56
2018-01-05,19489.86
2018-01-04,14927.01
2018-01-03,9108.68
2018-01-02,0.0
2018-01-01,11082.71
2017-12-31,12638.6
2017-12-30,20801.56
2017-12-29,16886.98
2017-12-28,12216.34
2017-12-27,17009.39
2017-12-26,10336.38
2017-12-25,4504.78
2017-12-24,4871.72
2017-12-23,18698.73
2017-12-22,21597.91
2017-12-21,24649.92
2017-12-20,22329.59
2017-12-19,14637.93
2017-12-18,11254.48
2017-12-17,12401.65
2017-12-16,22349.78
2017-12-15,22629.41
2017-12-14,22231.65
2017-12-13,15739.21
2017-12-12,14491.32
2017-12-11,8724.03
2017-12-10,11926.38
2017-12-09,21690.43
2017-12-08,23292.97
2017-12-07,21588.07
2017-12-06,16565.43
2017-12-05,25803.49
2017-12-04,20970.87
2017-12-03,19095.09
2017-12-02,24124.98
2017-12-01,24469.45
2017-11-30,20587.41
2017-11-29,17347.73
2017-11-28,10766.23
2017-11-27,9581.94
2017-11-26,8559.29
2017-11-25,17274.25
2017-11-24,21170.17
2017-11-23,19945.44
2017-11-22,14109.08
2017-11-21,9838.45
2017-11-20,10716.87
2017-11-19,7062.54
2017-11-18,21938.96
2017-11-17,18776.03
2017-11-16,21331.44
2017-11-15,16269.1
2017-11-14,13702.12
2017-11-13,4944.21
2017-11-12,7278.54
2017-11-11,20050.38
2017-11-10,18793.69
2017-11-09,19297.46
2017-11-08,14058.91
2017-11-07,12615.68
2017-11-06,7167.62
2017-11-05,12086.67
2017-11-04,18334.08
2017-11-03,21003.92
2017-11-02,20588.9
2017-11-01,19017.38
2017-10-31,16087.12
2017-10-30,12831.3
2017-10-29,15762.97
2017-10-28,26455.84
2017-10-27,26743.45
2017-10-26,22095.72
2017-10-25,18283.68
2017-10-24,14709.99
2017-10-23,8198.04
2017-10-22,10594.14
2017-10-21,16207.73
2017-10-20,18345.95
2017-10-19,17447.52
2017-10-18,14685.43
2017-10-17,13546.25
2017-10-16,7146.26
2017-10-15,14227.91
2017-10-14,17697.95
2017-10-13,20519.77
2017-10-12,20436.12
2017-10-11,15451.68
2017-10-10,16217.87
2017-10-09,9027.42
2017-10-08,16632.66
2017-10-07,18739.53
2017-10-06,20488.15
2017-10-05,23048.03
2017-10-04,16399.81
2017-10-03,13400.87
2017-10-02,8122.2
2017-10-01,9396.64
2017-09-30,14908.97
2017-09-29,21200.6
2017-09-28,17896.3
2017-09-27,19904.68
2017-09-26,14776.35
2017-09-25,10658.89
2017-09-24,10960.69
2017-09-23,16790.02
2017-09-22,19554.29
2017-09-21,18573.18
2017-09-20,17552.72
2017-09-19,13201.37
2017-09-18,9377.79
2017-09-17,10945.46
2017-09-16,21028.27
2017-09-15,16767.52
2017-09-14,15598.24
2017-09-13,11799.09
2017-09-12,10323.82
2017-09-11,8233.13
2017-09-10,11553.78
2017-09-09,13011.35
2017-09-08,14920.47
2017-09-07,15245.01
2017-09-06,12359.02
2017-09-05,7820.65
2017-09-04,8140.67
2017-09-03,5770.76
2017-09-02,19604.34
2017-09-01,12429.4
2017-08-31,16698.71
2017-08-30,13355.36
2017-08-29,11316.48
2017-08-28,0.0
2017-08-27,8933.23
2017-08-26,22624.0
2017-08-25,20120.15
2017-08-24,17289.37
2017-08-23,18332.35
2017-08-22,9792.49
2017-08-21,7592.23
2017-08-20,15771.79
2017-08-19,14609.35
2017-08-18,15314.18
2017-08-17,16148.4
2017-08-16,10410.59
2017-08-15,8570.68
2017-08-14,10336.81
2017-08-13,14070.87
2017-08-12,20864.85
2017-08-11,23194.14
2017-08-10,16801.08
2017-08-09,14336.84
2017-08-08,13113.26
2017-08-07,8546.47
2017-08-06,16073.51
2017-08-05,19859.24
2017-08-04,15762.24
2017-08-03,15980.47
2017-08-02,14258.25
2017-08-01,10610.24
2017-07-31,11370.5
2017-07-30,18622.66
2017-07-29,34090.72
2017-07-28,28826.87
2017-07-27,27144.82
2017-07-26,18101.91
2017-07-25,17206.41
2017-07-24,14075.42
2017-07-23,21206.09
2017-07-22,29964.38
2017-07-21,29572.07
2017-07-20,24443.34
2017-07-19,19328.97
2017-07-18,16968.89
2017-07-17,14272.02
2017-07-16,20161.82
2017-07-15,26647.27
2017-07-14,25920.19
2017-07-13,20841.52
2017-07-12,15325.25
2017-07-11,10285.0
2017-07-10,8001.78
2017-07-09,10120.87
2017-07-08,30972.48
2017-07-07,29767.12
2017-07-06,26232.82
2017-07-05,26417.75
2017-07-04,24557.97
2017-07-03,21406.84
2017-07-02,26532.53
2017-07-01,29475.17
2017-06-30,28364.96
2017-06-29,22613.53
2017-06-28,25613.38
2017-06-27,11942.98
2017-06-26,5662.3
2017-06-25,8276.14
2017-06-24,16464.01
2017-06-23,17163.13
2017-06-22,24102.92
2017-06-21,18339.05
2017-06-20,13628.94
2017-06-19,9803.81
2017-06-18,20861.45
2017-06-17,30718.92
2017-06-16,23495.09
2017-06-15,24045.24
2017-06-14,17640.92
2017-06-13,15628.87
2017-06-12,17412.45
2017-06-11,24099.48
2017-06-10,29619.28
2017-06-09,27523.99
2017-06-08,25962.22
2017-06-07,17810.14
2017-06-06,11874.76
2017-06-05,15834.04
2017-06-04,8935.22
2017-06-03,19385.13
2017-06-02,18040.27
2017-06-01,19572.76
2017-05-31,15730.78
2017-05-30,10661.83
2017-05-29,11228.65
2017-05-28,7516.24
2017-05-27,7768.8
2017-05-26,16995.02
2017-05-25,19883.2
2017-05-24,7512.05
2017-05-23,8140.28
2017-05-22,4779.76
2017-05-21,19682.66
2017-05-20,23455.5
2017-05-19,20012.41
2017-05-18,12255.99
2017-05-17,14789.36
2017-05-16,11111.62
2017-05-15,7852.02
2017-05-14,6478.37
2017-05-13,14721.71
2017-05-12,18995.93
2017-05-11,14511.31
2017-05-10,14250.28
2017-05-09,10902.17
2017-05-08,9421.01
2017-05-07,6058.15
2017-05-06,16615.88
2017-05-05,17238.11
2017-05-04,15338.69
2017-05-03,12867.73
2017-05-02,13133.71
2017-05-01,11426.45
2017-04-30,9112.85
2017-04-29,17060.52
2017-04-28,17638.13
2017-04-27,17625.61
2017-04-26,13726.29
2017-04-25,9306.27
2017-04-24,5793.19
2017-04-23,8313.95
2017-04-22,16376.21
2017-04-21,24569.51
2017-04-20,17809.69
2017-04-19,16137.13
2017-04-18,13825.07
2017-04-17,7723.03
2017-04-16,11116.59
2017-04-15,13860.83
2017-04-14,15345.66
2017-04-13,17937.14
2017-04-12,16645.93
2017-04-11,8613.98
2017-04-10,6191.27
2017-04-09,6745.92
2017-04-08,16132.77
2017-04-07,17484.64
2017-04-06,17330.91
2017-04-05,12511.16
2017-04-04,11704.01
2017-04-03,8161.75
2017-04-02,7017.11
2017-04-01,17961.59
2017-03-31,24082.93
2017-03-30,18799.37
2017-03-29,13275.99
2017-03-28,10771.01
2017-03-27,7588.69
2017-03-26,4512.32
2017-03-25,12352.14
2017-03-24,19858.43
2017-03-23,16567.94
2017-03-22,13053.41
2017-03-21,10894.8
2017-03-20,7246.45
2017-03-19,8388.05
2017-03-18,16721.79
2017-03-17,17199.89
2017-03-16,16056.86
2017-03-15,8617.59
2017-03-14,15308.11
2017-03-13,5522.04
2017-03-12,6096.57
2017-03-11,15541.09
2017-03-10,18073.1
2017-03-09,18042.21
2017-03-08,11887.54
2017-03-07,7999.41
2017-03-06,5875.85
2017-03-05,6569.02
2017-03-04,24605.28
2017-03-03,17484.79
2017-03-02,17631.03
2017-03-01,11974.88
2017-02-28,11670.15
